fact_id,area,page_title,page_url,claim,quote,tier,gap_flag,last_verified,page_fingerprint
OA-0888,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"The docs give a worked DTE example: if today is Friday, a position expiring the following Monday is considered 3 DTE (i.e., Saturday and Sunday count toward days-to-expiration).","For example, if today is Friday, a position expiring on Monday is considered 3DTE.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0889,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,It is explicitly the trader's own responsibility to account for how weekends and market holidays affect a contract's days-to-expiration value when using Before Expiration or Before Earnings triggers.,"When using an exit trigger for Before Expiration or Before Earnings, it's the traders responsibility to be aware of how weekends and market holidays will affect the contract's days to expiration value.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0890,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"If the PDT (pattern day trading) checkbox is checked, the bot will wait at least one day before closing a position, specifically to avoid triggering pattern day trading.","If you check the PDT box, the bot will wait at least one day to close a position to avoid pattern day trading.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0891,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"The bid/ask guard lets a trader set the maximum bid/ask spread width they are comfortable with; if a position's spread exceeds that width, Exit Options are disabled from closing the position or from tracking its high %/low % until the spread comes back below the set threshold.","We can also use the bid/ask guard to protect from temporary price fluctuations. You set the maximum width of the position's bid/ask spread you are comfortable with, and if the position exceeds this value, it will disable Exit Options from closing a position or tracking the high % or low % of the position until the bid/ask spread is below your setting.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0892,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"Exit Option criteria can be saved as a named, reusable Preset for similar position types, and applying a Preset auto-populates all of that position's Exit Options fields.",Save your Exit Option criteria as a Preset to be reused for similar position types. You can name your presets for easy identification. All Exit Options will automatically populate when you use a Preset.,DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0893,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,Exit Options can be set either when opening a position manually or within an automation's Open Position action.,You can set your Exit Options for any trade when opening positions manually or in an automation's Open Position action.,DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0894,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"When Exit Options are set inside an automation's Open Position action, every position opened by that automation shares the same entry Exit Option criteria.","When using Exit Options in an Open Position action, all positions opened in the automation will have the same entry criteria.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0895,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"Once a position is opened, its Exit Options become specific to that individual position and can be edited at any time thereafter, independent of the automation or other positions.","Once opened, Exit Options are specific to each position. You can always edit each position's Exit Options at any time after it is opened.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0896,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"Exit Options can be enabled or disabled from three different places: the main Bots page, inside an individual bot, or individually within each position.","Additionally, you can enable and disable Exit Options from the main Bots page, inside of the bot as shown below, or individually within each position.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0897,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"Automations can be used to set and re-set a position's Exit Options programmatically, which the docs describe as adding flexibility and control while retaining the underlying 1-minute automated position management.","Update Exit Options inside an automation for added flexibility and complete control, all while still enjoying 1-minute automated position management.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0898,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"The docs describe automation-driven Exit Option updates as usable to modify profit targets and stops based on market conditions, position returns, days in trade, days until expiration, and market events.","Modify profit targets and stops for different market conditions, position returns, days in trade, days until expiration, market events, and much more.",DOCUMENTED,,2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0899,managing-positions,Exit Options,https://docs.optionalpha.com/tools/managing-positions/exit-options,"The page never states that the Exit Options panel/settings shown for a position is a record of what actually happened to that position — every statement about outcomes is qualified with ""no guarantee,"" implying the panel reflects configured intent (criteria that will be checked and orders that will be attempted) rather than confirmed execution.",,DOCS-SILENT,"the page never explicitly distinguishes ""Exit Options panel state = configured intent"" from ""Trades list = actual execution record""; this distinction (load-bearing for the project) must be inferred from the repeated fill/slippage disclaimers rather than being stated directly",2026-08-04,f2eec2ef1f894eca1a9a0ebc7c8a4e9b8b8200111e0e45c324ba0a1c8403650c
OA-0900,managing-positions,Monitor Automations,https://docs.optionalpha.com/tools/managing-positions/monitor-automations,"The Monitor Automations page contains only a page title and an embedded Vimeo video (id 1052337292), with no explanatory body text.","# Monitor Automations

{% embed url="" https://vimeo.com/1052337292"" %}",DOCUMENTED,,2026-08-04,acfb6f7d77190374f569728192d3aa0be793cbf6cede47a6b211aa1dad7a8bf1
OA-0901,managing-positions,Monitor Automations,https://docs.optionalpha.com/tools/managing-positions/monitor-automations,"The page provides no written description of what a monitor automation is, how it differs from Exit Options, how to configure it, or what conditions/actions it supports — all of that content, if it exists, is only inside the embedded video.",,DOCS-SILENT,"no written definition, configuration steps, or supported conditions/actions for monitor automations are given in text",2026-08-04,acfb6f7d77190374f569728192d3aa0be793cbf6cede47a6b211aa1dad7a8bf1
OA-0902,faqs,Day Trading,https://docs.optionalpha.com/answer-vault/day-trading,Day trading is defined as buying and selling a stock on the same trading day.,Day trading is when you buy and sell a stock on the same trading day.,DOCUMENTED,,2026-08-04,12415f5c240815288910ed97d08eb53a9cff2570918599bde1463f197950fba4
OA-0903,faqs,Day Trading,https://docs.optionalpha.com/answer-vault/day-trading,Day traders often execute multiple trades in a single day and hold each position for only a short period of time.,"Oftentimes, 'day traders' will execute multiple trades in a day and hold onto each position for only a short period of time.",DOCUMENTED,,2026-08-04,12415f5c240815288910ed97d08eb53a9cff2570918599bde1463f197950fba4
OA-0904,faqs,Day Trading,https://docs.optionalpha.com/answer-vault/day-trading,"All 0DTE options trades qualify as day trades because the contracts expire the same day, but not every day trade involves 0DTE contracts.","0DTE options expire the same day, so all 0DTE trades are executed as day trades, but not all day trades involve 0DTE contracts.",DOCUMENTED,,2026-08-04,12415f5c240815288910ed97d08eb53a9cff2570918599bde1463f197950fba4
OA-0905,faqs,Day Trading,https://docs.optionalpha.com/answer-vault/day-trading,"Any option contract counts as a day trade if it is opened and closed on the same day, regardless of expiration.",Any option contract can be a day trade if opened and closed on the same day.,DOCUMENTED,,2026-08-04,12415f5c240815288910ed97d08eb53a9cff2570918599bde1463f197950fba4
OA-0906,faqs,Day Trading,https://docs.optionalpha.com/answer-vault/day-trading,"Day trading is legal, but traders should confirm with their broker that they have the correct account type and minimum funds to avoid triggering the pattern day trading rule.","Yes, day trading is legal. However, you should check with your broker to ensure you have the correct account type and minimum funds to avoid the pattern day trading rule.",DOCUMENTED,,2026-08-04,12415f5c240815288910ed97d08eb53a9cff2570918599bde1463f197950fba4
OA-0907,faqs,Day Trading,https://docs.optionalpha.com/answer-vault/day-trading,"0DTE (""zero days to expiration"") options are contracts that expire at the close of the day they were opened.","0DTE options, aka zero days to expiration, are option contracts that expire at the close of the day they are opened.",DOCUMENTED,,2026-08-04,12415f5c240815288910ed97d08eb53a9cff2570918599bde1463f197950fba4
OA-0908,faqs,Day Trading,https://docs.optionalpha.com/answer-vault/day-trading,"A trade is a 0DTE position if it was entered on the same day the contract expires, regardless of how long that contract had been listed/available before that day.","Trading a 0DTE position means you entered the trade on the same day the contract expires, regardless of how long the contract has been available.",DOCUMENTED,,2026-08-04,12415f5c240815288910ed97d08eb53a9cff2570918599bde1463f197950fba4
